Sr_no,id,name_org,name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,team_member_id
141,4FMsajq8hKiOmcJ7UzOhag,Space Age Love Song,Space Age Love Song,53,0.447,0.744,2,-4.613,1,0.0311,3.62E-05,0.106,0.21,0.552,139.959,226693,4,mem_2
142,2EgZ0usmUxyNpCoyiFwEGT,Envy Me,Envy Me,50,0.834,0.681,8,-6.729,1,0.102,0.083,0,0.282,0.225,116.987,270007,4,mem_2
143,6bOkaEXc5CopinGazSLokx,WHAT'S GOOD,What's Good,70,0.458,0.909,1,-6.553,1,0.487,0.0567,4.26E-06,0.11,0.449,118.227,205627,4,mem_2
144,73HTSIrIUAcVLJlrYdtPgs,Public Pervert,Public Pervert,37,0.318,0.813,5,-3.658,1,0.0344,0.000915,0.696,0.185,0.287,98.831,280080,4,mem_2
145,6trZBfGagQQeI97yJQuq4c,Habit - Blood Cultures Remix,Habit - Blood Cultures Remix,51,0.711,0.463,1,-9.733,0,0.0361,0.614,0.125,0.364,0.65,90.034,213028,4,mem_2
146,79gyBvPc2zj3oIrhI50Eag,"Coronus, the Terminator","Coronus, The Terminator",45,0.438,0.529,2,-6.158,0,0.0355,0.19,0.0474,0.138,0.294,79.929,160136,4,mem_2
147,6hss0gnCns54MMftGzD0Ma,Not About You,Not About You,45,0.89,0.88,7,-6.466,1,0.0941,0.0765,0.000574,0.124,0.868,126.001,202197,4,mem_2
148,5vvxulBeCeY49Ha3JThZMj,More,More,55,0.714,0.805,11,-5.589,0,0.062,0.173,0.0276,0.106,0.359,96.983,257588,4,mem_2
149,2TqfASuL5JRds7bJX01PdZ,AUTOMATIC,Automatic,62,0.818,0.648,2,-5.899,1,0.0914,0.00488,0,0.077,0.374,140.058,182520,4,mem_2
150,2b97XbkLh4uK77Sj8Kder9,"Buff Squad (feat. Pouya, Germ & Shakewell)","Buff Squad (Feat. Pouya, Germ & Shakewell)",44,0.767,0.514,1,-7.314,1,0.0587,0.144,0,0.157,0.0756,120.07,175401,4,mem_2
151,3er7NHWboyZoPFwFu1VZuq,Mosh Pit Killa,Mosh Pit Killa,53,0.767,0.514,1,-7.314,1,0.0587,0.144,0,0.157,0.0756,120.07,175401,4,mem_2
152,1j49Jcm99RNCmFrnRZgliG,Land Of Honey,Land Of Honey,48,0.727,0.825,2,-3.245,1,0.103,0.0145,0,0.118,0.389,83.987,151429,4,mem_2
153,6xbDAaVUnQ2kaPAg5GXjFW,Detroit,Detroit,49,0.368,0.619,9,-6.633,0,0.0308,0.0619,0.0476,0.145,0.0878,88.033,207994,4,mem_2
154,55ulvVJi4JnaAkbcsTMguC,Burn Out Blues,Burn Out Blues,42,0.829,0.588,9,-7.678,1,0.0555,0.0125,0.602,0.108,0.963,122.968,123387,4,mem_2
155,41y8HTDfVVuQHWCPmXKKpO,The New Jim Jones,The New Jim Jones,42,0.45,0.935,9,-2.7,0,0.105,0.0227,0.0027,0.371,0.643,94.471,223600,4,mem_2
156,4yHLejQxBnufgbFPALQkK3,FF4,Ff4,55,0.719,0.733,4,-2.869,0,0.139,0.156,1.91E-05,0.117,0.326,160.424,110062,4,mem_2
157,6nsyYPCDUSacgXci9mvWln,Whip A Tesla,Whip A Tesla,76,0.607,0.184,6,-7.69,1,0.102,0.442,0.937,0.117,0.475,81.245,71520,4,mem_2
158,52YL2YQ0ZKQTEp89inFJaE,Tuytus,Tuytus,41,0.814,0.527,9,-7.001,0,0.328,0.179,0.000512,0.0767,0.54,170.063,153733,4,mem_2
159,40lNrVm9kadzFvP6WGdidN,Are You Ready (DJ SHIMAMURA Remix),Are You Ready (Dj Shimamura Remix),15,0.292,0.726,7,-4.263,1,0.0997,0.00578,0.001,0.313,0.24,110.008,196364,4,mem_2
160,2BfyXyivg20NJ5dgqJfKfL,Charlene,Charlene,59,0.434,0.863,6,-3.792,1,0.0733,0.00154,0.0731,0.105,0.338,174.792,347001,4,mem_2
161,3QzNJOH7CDUITrjR2XVSqN,nothingleftnothingleft ($UICIDEBOY$ X TRAVIS BARKER),Nothingleftnothingleft ($Uicideboy$ X Travis Barker),46,0.553,0.554,0,-7.202,0,0.301,0.263,0,0.141,0.538,174.101,160693,4,mem_2
162,3OiBc6E43P6Y5LoqNbbMKf,M.E.,M.E.,54,0.466,0.901,6,-5.299,0,0.199,3.79E-05,0.0472,0.143,0.428,172.065,100070,4,mem_2
163,4uNlalGn7C7EE8PsB6Ap2E,Free All The Opps,Free All The Opps,41,0.433,0.637,0,-8.138,1,0.0283,0.00956,0.0849,0.123,0.21,109.924,337240,4,mem_2
164,6VzljrhwFZToTt6QrH29eA,Don't Give Up,Don't Give Up,41,0.872,0.59,1,-5.886,1,0.381,0.0556,7.27E-06,0.124,0.52,84.039,171507,4,mem_2
165,5XqLKEzLxISZmv5ZgQjkwz,Deep In My Heart,Deep In My Heart,29,0.504,0.886,6,-7.56,0,0.049,0.0152,0.0378,0.697,0.562,93.96,234680,4,mem_2
166,6QVqhBd4NcFa4ib1SFaaGE,Lily Love,Lily Love,38,0.3,0.944,7,-3.941,1,0.125,0.00489,5.54E-06,0.266,0.386,180.008,230128,4,mem_2
167,6eSTuG07FIPpLkekbpYIsZ,Momma Told Me,Momma Told Me,51,0.583,0.555,6,-7.473,0,0.0653,0.00747,0.0372,0.128,0.112,95.016,268303,4,mem_2
168,0sScQzmNYIlzPX8G1M1rKc,Be with You (DJ Shimamura's Hardcore VIP),Be With You (Dj Shimamura's Hardcore Vip),9,0.572,0.79,0,-6.573,1,0.461,0.438,0,0.989,0.416,79.87,234893,4,mem_2
169,51I1yDlnp13kwxBEjc1xIm,More,More,50,0.536,0.907,10,-5.342,0,0.0747,0.000899,0.00707,0.148,0.499,169.985,345520,4,mem_2
170,2FsmzwRk5RCQYQxKZ7irPJ,Psycho On The Loose,Psycho On The Loose,42,0.714,0.805,11,-5.589,0,0.062,0.173,0.0276,0.106,0.359,96.983,257588,4,mem_2
171,2cOE7d35PyfAh9M7DglPk0,In This Place,In This Place,63,0.76,0.893,2,-3.96,1,0.0827,0.156,0.156,0.125,0.406,161.05,108820,4,mem_2
172,5WtMpQgVIeZq06bXbYJO01,P.A.T. FEAT. PLAYTHATBOIZAY,P.A.T. Feat. Playthatboizay,58,0.405,0.62,0,-6.806,0,0.142,0.0419,1.38E-05,0.108,0.48,195.881,201342,4,mem_2
173,6MRcHrolTCDQWCMSKpbnS5,Black Balloons Reprise,Black Balloons Reprise,46,0.598,0.723,1,-7.179,0,0.181,0.00534,0,0.41,0.379,160.062,180480,4,mem_2
174,6tByydPskASjm9jTPkNQq0,Numb Numb Juice,Numb Numb Juice,74,0.658,0.722,1,-6.115,1,0.115,0.0932,0,0.124,0.152,88.028,161972,4,mem_2
175,3bBmpVl9rQKJsFFGLFilIS,Charcoal Baby,Charcoal Baby,67,0.885,0.492,1,-6.015,1,0.367,0.00172,7.79E-05,0.081,0.203,156.958,107147,4,mem_2
176,3VUZLAnE17QSUJAzYxgVb1,Six Speed,Six Speed,56,0.622,0.46,7,-8.389,0,0.0372,0.14,0.000369,0.119,0.514,183.241,242341,4,mem_2
177,38nyi6J4H44dXpf0PE3bWE,Alley Oop,Alley Oop,70,0.815,0.946,2,-4.153,1,0.268,0.0802,0,0.315,0.864,175.014,111833,4,mem_2
178,7tZQ7KKB0514q8IGgTcf2u,Cyanide,Cyanide,57,0.857,0.503,6,-7.502,1,0.265,0.266,0,0.0852,0.867,122.036,152187,4,mem_2
179,7zq5lyei1uoskShdtxQO1o,Approaching Pavonis Mons by Balloon (Utopia Planitia),Approaching Pavonis Mons By Balloon (Utopia Planitia),38,0.675,0.92,8,-6.142,1,0.41,0.00596,0.0184,0.808,0.112,154.939,133494,4,mem_2
180,6MDLO5bi8mGexqSwF9KmpH,Lilly,Lilly,53,0.418,0.729,4,-4.131,0,0.0311,0.000116,0.311,0.102,0.279,166.454,189280,4,mem_2
181,7sGTH1fber0bhncNMfNxmt,All My Friends,All My Friends,67,0.47,0.652,3,-6.501,1,0.0335,0.0446,0.0635,0.311,0.524,139.975,267789,4,mem_2
182,0xxbDtdmc88FOV7YvpEtft,94 Bentley,94 Bentley,64,0.669,0.757,8,-4.259,0,0.0469,0.0248,0,0.283,0.708,106.018,204627,4,mem_2
183,0y60itmpH0aPKsFiGxmtnh,Wait a Minute!,Wait A Minute!,79,0.696,0.558,7,-5.253,1,0.0512,0.0792,0,0.162,0.217,113,169405,4,mem_2
184,4no0eHn4fEB7tN1yZSXMma,C7osure (You Like),C7osure (You Like),73,0.757,0.707,3,-5.53,0,0.0279,0.0294,2.55E-05,0.0969,0.638,100.982,196520,4,mem_2
185,0fv2KH6hac06J86hBUTcSf,NEW MAGIC WAND,New Magic Wand,72,0.847,0.742,8,-5.515,0,0.247,0.397,0,0.135,0.56,133.989,148653,4,mem_2
186,37ufe1F2g1nOuI0z2sd6M4,Found A Good One (Single No More),Found A Good One (Single No More),61,0.621,0.73,5,-5.414,0,0.107,0.0967,0.000131,0.673,0.464,139.566,195320,4,mem_2
187,4H1FdAyWZBNzwcHFQYeGy6,Wishes,Wishes,49,0.78,0.63,7,-7.473,1,0.308,0.0346,2.70E-06,0.0537,0.607,126.066,258018,4,mem_2
188,4V0x90QcMh4ZxwHzEWOdtK,Feel It All Around,Feel It All Around,65,0.244,0.721,1,-4.715,1,0.0354,0.0272,0,0.145,0.114,98.825,241350,4,mem_2
189,2oq2dbjW3sxOY0BscMWd7Q,I'll Be Alright,I'll Be Alright,47,0.34,0.737,8,-4.681,1,0.0582,0.000105,0.762,0.0699,0.499,172.022,192080,4,mem_2
190,6omKuJwfiJGXv6mUAyAeuL,I Hope Time Doesn't Change Him,I Hope Time Doesn't Change Him,33,0.52,0.873,2,-5.365,1,0.0572,9.13E-05,1.96E-06,0.226,0.52,140.027,262453,4,mem_2
191,7DcvwMAiqKJQD1rrdfxSDx,The London (feat. J. Cole & Travis Scott),The London (Feat. J. Cole & Travis Scott),89,0.572,0.637,9,-6.607,0,0.0253,0.000598,0.22,0.204,0.151,102.966,283055,4,mem_2
192,3ZWyikM4svAPXDTFQhIPHI,No Favors,No Favors,32,0.796,0.586,4,-6.946,0,0.147,0.0247,0,0.132,0.179,97.981,200107,4,mem_2
193,31F0KxmTD4rz3o0tJht5RL,Ordinary Pleasure,Ordinary Pleasure,58,0.61,0.848,4,-6.683,0,0.0774,0.0561,0.552,0.145,0.244,116.991,294920,4,mem_2
194,1Kk1cJH0tRZu8eDXHlTGY1,Mister Impossible,Mister Impossible,56,0.878,0.779,7,-7.283,1,0.135,0.118,0.0192,0.104,0.778,115.009,183746,4,mem_2
195,3V0ak0F8fLXmp3hYAEQKZH,Love Is Greed,Love Is Greed,37,0.613,0.85,11,-6.051,0,0.0396,4.15E-05,0.422,0.155,0.568,91.985,216400,4,mem_2
196,0Z7S8ity4SYlkzbJpejd1v,It All Feels Right,It All Feels Right,54,0.541,0.77,2,-6.03,1,0.0298,0.0426,1.18E-06,0.218,0.24,101.066,260280,4,mem_2
197,5sG65w8uKtjsJw7nc845Nc,ZUU,Zuu,64,0.316,0.748,2,-8.187,1,0.0413,0.000304,0.0139,0.608,0.256,79.337,245880,4,mem_2
198,4kOZno4WP8u5ju8oXypNIs,Leaf House,Leaf House,45,0.678,0.509,2,-8.494,0,0.138,0.15,0,0.489,0.351,141.037,126000,4,mem_2
199,6B182GP3TvEfmgUoIMVUSJ,Evil,Evil,65,0.544,0.791,0,-8.376,1,0.0528,0.697,0.0725,0.346,0.351,133.742,162627,3,mem_2
200,7jWIolCo1nHYaAmOvFH0Lo,New Beat,New Beat,49,0.747,0.673,9,-5.708,0,0.0437,0.413,0.458,0.156,0.846,115.05,244547,4,mem_2
201,0TK2YIli7K1leLovkQiNik,SeÒorita,Senorita,97,0.759,0.54,9,-6.039,0,0.0287,0.037,0,0.0945,0.75,116.947,190960,4,mem_3
202,5cF0dROlMOK5uNZtivgu50,Attention,Attention,83,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33E-05,0.134,0.797,100.066,208787,4,mem_3
203,37FXw5QGFN7uwwsLy8uAc0,We Don't Talk Anymore,We Don't Talk Anymore,72,0.728,0.563,1,-8.053,0,0.134,0.621,0,0.179,0.352,100.017,217707,4,mem_3
204,7jvk8xmmSANi6qpKoLXtQG,Tere Liye,Tere Liye,41,0.695,0.351,7,-9.92,0,0.0406,0.265,2.09E-06,0.111,0.113,124.001,229408,4,mem_3
205,5R7HpWXej6SiCrd9YJsC5g,Bang Bang,Bang Bang,58,0.703,0.678,4,-8.644,0,0.0417,0.0478,7.02E-05,0.496,0.694,120.051,320000,4,mem_3
206,4gMgiXfqyzZLMhsksGmbQV,"Another Brick in the Wall, Pt. 2","Another Brick In The Wall, Pt. 2",78,0.694,0.394,0,-15.881,1,0.0428,0.0781,0.000677,0.247,0.719,104.126,238747,4,mem_3
207,3Pd9B446fptwiv1pD3ZzK7,Naina Banjare,Naina Banjare,26,0.585,0.62,10,-7.407,0,0.0402,0.0486,0,0.193,0.302,76.967,211558,4,mem_3
208,5ZNWQ3GAz7ctU5rYmW81MV,"Bandook Meri Laila (feat. Raftaar, Sidharth Malhotra)","Bandook Meri Laila (Feat. Raftaar, Sidharth Malhotra)",50,0.746,0.782,6,-6.192,0,0.0397,0.277,4.70E-06,0.108,0.665,98.976,214510,4,mem_3
209,6wmAHw1szh5RCKSRjiXhPe,How Long,How Long,76,0.845,0.561,1,-5.253,0,0.0778,0.211,3.49E-06,0.0383,0.811,109.974,200853,4,mem_3
210,6AtKfYDHipY2MxCQfYXhEZ,Garaj Baras (Live),Garaj Baras (Live),28,0.491,0.87,2,-10.172,0,0.213,0.00988,0.00114,0.716,0.326,121.888,465625,4,mem_3
211,2Jnk3brMWlPTYqAC7fZLqx,Yeh Rishta,Yeh Rishta,9,0.357,0.642,4,-8.507,1,0.0737,0.61,0.000131,0.0773,0.442,84.258,279467,4,mem_3
212,3vxy9D4qd7TO4j6Gi2zmXo,Vaseegara,Vaseegara,48,0.694,0.293,11,-16.278,0,0.0431,0.595,0.0154,0.132,0.637,143.804,299147,4,mem_3
213,6TtK6EPPmylsoRnCcX58PX,Haareya - Ayushmann Khurrana Rock Version,Haareya - Ayushmann Khurrana Rock Version,31,0.638,0.558,4,-8.747,0,0.0328,0.323,2.31E-06,0.0881,0.413,123.922,202946,4,mem_3
214,3zAXHUL5YcYOA41rruvjy4,Manchala,Manchala,47,0.365,0.649,11,-5.295,0,0.0408,0.151,0,0.121,0.453,78.398,227507,4,mem_3
215,3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,Treat You Better,85,0.444,0.819,10,-4.078,0,0.341,0.106,0,0.107,0.747,82.695,187973,4,mem_3
216,6GBMbvX7sqyOxT5wWK4hgN,Dangerously,Dangerously,60,0.696,0.517,2,-8.379,0,0.0366,0.364,0,0.197,0.23,112.291,199133,3,mem_3
217,7xHWNBFm6ObGEQPaUxHuKO,The Greatest,The Greatest,76,0.668,0.725,1,-6.127,1,0.266,0.0102,0.000479,0.0561,0.729,191.944,210227,4,mem_3
218,4ZiH6RyMrw2vlgD6vrvzBd,"Hungama Ho Gaya (From ""Queen"")","Hungama Ho Gaya (From ""Queen"")",39,0.624,0.847,8,-7.246,0,0.0455,0.103,0.202,0.284,0.507,138.059,271586,4,mem_3
219,5CQ30WqJwcep0pYcV4AMNc,Stairway to Heaven - Remaster,Stairway To Heaven - Remaster,79,0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,482830,4,mem_3
220,6MOtIjvSdqWDGHuniwSpyu,Meherbaan,Meherbaan,50,0.591,0.531,4,-8.677,0,0.0472,0.629,3.87E-06,0.499,0.478,80.971,307407,4,mem_3
221,0DANTgeuWo76sVMUjQqJ9G,Yaariyaan,Yaariyaan,36,0.485,0.546,2,-8.21,1,0.0303,0.0735,3.05E-05,0.0444,0.406,149.938,377600,4,mem_3
222,1PH0yXNGtSZbL2eufpgFJ4,Kurbaan Hua,Kurbaan Hua,42,0.54,0.718,2,-6.169,0,0.0429,0.022,0.000119,0.248,0.526,166.003,259360,4,mem_3
223,679CShjsnhAEogK2YjKX2g,"Yaaram (From ""Ek Thi Daayan"")","Yaaram (From ""Ek Thi Daayan"")",27,0.639,0.645,4,-8.088,0,0.0397,0.452,0.000175,0.108,0.336,140.025,293813,4,mem_3
224,72jCZdH0Lhg93z6Z4hBjgj,I Knew You Were Trouble.,I Knew You Were Trouble.,63,0.596,0.473,6,-6.745,1,0.039,0.00563,1.29E-06,0.043,0.648,154.228,217973,4,mem_3
225,46mXuHxCjDiLoLPsqn24P8,Shaam Shaandaar,Shaam Shaandaar,39,0.656,0.774,6,-4.406,0,0.0861,0.0304,0.00105,0.0494,0.636,133.995,237464,4,mem_3
226,0OhlQIuDc4hhyrRA8KeRWs,"Gustakh Dil (From ""English Vinglish)","Gustakh Dil (From ""English Vinglish)",28,0.518,0.363,10,-10.029,1,0.0299,0.0624,0.0186,0.0992,0.0785,80.045,338747,4,mem_3
227,22vgEDb5hykfaTwLuskFGD,Sucker,Sucker,81,0.842,0.734,1,-5.065,0,0.0588,0.0427,0,0.106,0.952,137.958,181027,4,mem_3
228,2l8w0zZVn4AZNuzrht7MRT,"Love Me Like You Do - From ""Fifty Shades Of Grey""","Love Me Like You Do - From ""Fifty Shades Of Grey""",68,0.262,0.606,8,-6.646,1,0.0484,0.247,0,0.125,0.275,189.857,252534,4,mem_3
229,4mOmWSdTmf6fSAibGWCKp7,Mental Manadhil,Mental Manadhil,50,0.568,0.886,6,-7.983,0,0.081,0.0123,3.40E-05,0.361,0.846,160.054,205759,4,mem_3
230,19yNnq9qhYRMePmPTgUOL8,Kabhie Phool Dena (Pyar Ke Naam) - Rules - Pyar Ka Super Hit Formula / Soundtrack Version,Kabhie Phool Dena (Pyar Ke Naam) - Rules - Pyar Ka Super Hit Formula / Soundtrack Version,24,0.674,0.558,10,-8.383,1,0.0413,0.0137,0,0.0758,0.709,137.89,245760,4,mem_3
231,1HBGWNyoRJhxvsfO8LLFDo,Chogada,Chogada,56,0.359,0.972,7,-3.452,1,0.109,0.136,2.52E-06,0.14,0.595,62.914,249742,4,mem_3
232,5N0bIQTnSVrDCSlKydMt3E,Laaree Chootee,Laaree Chootee,36,0.567,0.758,0,-6.564,1,0.0635,0.229,0,0.31,0.583,92.99,237308,4,mem_3
233,4zUPL2OPTO3hgNhjaA1Rjn,I Hate Luv Storys,I Hate Luv Storys,47,0.747,0.81,11,-8.352,0,0.0541,0.0688,0.0405,0.0592,0.937,130.012,285213,4,mem_3
234,79jYT83v4bMOWEgwjQxSx2,"Ae Dil Hai Mushkil Title Track (From ""Ae Dil Hai Mushkil"")","Ae Dil Hai Mushkil Title Track (From ""Ae Dil Hai Mushkil"")",57,0.495,0.654,3,-6.639,0,0.0679,0.713,0,0.165,0.35,123.896,269032,4,mem_3
235,0Bz7dfqPY4JOGZO3O1j8Wh,Bulleya,Bulleya,59,0.552,0.769,2,-4.504,0,0.0465,0.497,0,0.112,0.702,86.957,348966,4,mem_3
236,1lsBTdE6MGsKeZCD6llNu7,Done for Me,Done For Me,73,0.856,0.632,6,-3.692,0,0.074,0.193,0,0.0688,0.697,112.009,180493,4,mem_3
237,2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,I Like Me Better,79,0.752,0.505,9,-7.621,1,0.253,0.535,2.55E-06,0.104,0.419,91.97,197437,4,mem_3
238,7dZU2M1wzwOixYS6OoSMfO,Tu Hai,Tu Hai,27,0.56,0.73,6,-4.516,0,0.0567,0.393,4.37E-05,0.0987,0.495,104.801,209258,4,mem_3
239,2zZTXtLqCsICzEcztKjn47,"Tum Hi Ho Bandhu (From ""Cocktail"")","Tum Hi Ho Bandhu (From ""Cocktail"")",52,0.714,0.892,11,-5.342,0,0.0516,0.00145,0.000817,0.0462,0.899,134.997,282012,4,mem_3
240,3meosaLOJGuQ6OjxnYR7sI,Dhat Teri Ki,Dhat Teri Ki,46,0.81,0.744,0,-6.929,0,0.0335,0.105,1.79E-06,0.0802,0.96,120.041,247093,4,mem_3
241,4TkknEEgy9mpbDtSA9ZrKV,"Ae Zindagi Gale Laga Le - Take, 1","Ae Zindagi Gale Laga Le - Take, 1",46,0.494,0.712,2,-6.605,0,0.0346,0.195,0.00028,0.108,0.386,156.059,171119,4,mem_3
242,4lJNen4SMTIJMahALc3DcB,"Thunderclouds (feat. Sia, Diplo, and Labrinth)","Thunderclouds (Feat. Sia, Diplo, And Labrinth)",80,0.69,0.714,7,-5.948,1,0.0338,0.0077,7.23E-05,0.191,0.489,112.009,187027,4,mem_3
243,6udC4b4jOSnHb9ItnXgKLR,Saibo,Saibo,58,0.619,0.428,2,-7.867,1,0.0281,0.736,1.27E-05,0.136,0.542,90.056,195253,4,mem_3
244,7heMX7gyHP0mhTlNgd7Lxd,The Humma Song,The Humma Song,62,0.721,0.65,0,-6.95,0,0.136,0.0115,0.000137,0.34,0.391,130.491,179658,5,mem_3
245,0JX7Es2j556FwtR6YqMKzP,Slow Motion Angreza,Slow Motion Angreza,44,0.802,0.763,0,-6.456,1,0.0336,0.22,0.000396,0.128,0.789,120.078,260507,4,mem_3
246,0v1XpBHnsbkCn7iJ9Ucr1l,It's My Life,It's My Life,79,0.537,0.903,0,-3.997,0,0.0505,0.0338,1.53E-05,0.341,0.571,120.069,224493,4,mem_3
247,22NN4BS1AlqVbyKIWExgON,Mamma Mia,Mamma Mia,64,0.75,0.754,2,-6.999,1,0.0327,0.287,0.000207,0.444,0.83,137.533,215267,4,mem_3
248,1cmZbGkCEVVAck2MsWpPYQ,Hasi - Female Version,Hasi - Female Version,58,0.52,0.485,4,-6.438,0,0.0269,0.927,0.000466,0.159,0.407,143.901,192187,4,mem_3
249,2bJZCUnAI9Se6MmtQy8Fcv,Deewana Tera,Deewana Tera,36,0.682,0.55,2,-11.072,1,0.0804,0.454,2.37E-05,0.0693,0.839,104.975,360760,4,mem_3
250,2s1sdSqGcKxpPr5lCl7jAV,Chandelier,Chandelier,71,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07E-05,0.0685,0.572,117.089,216120,5,mem_3
251,5PatlLJYn8gWxnQnepzMjW,"Twist (From ""Love Aaj Kal"")","Twist (From ""Love Aaj Kal"")",44,0.721,0.944,7,-4.995,1,0.142,0.0393,5.86E-05,0.0747,0.728,109.014,299440,4,mem_3
252,0up9rhm9qt2LW7cnoDFCMk,Jiyein Kyun,Jiyein Kyun,53,0.392,0.609,4,-5.953,1,0.0416,0.0558,2.18E-06,0.107,0.347,71.398,264963,4,mem_3
253,1VrheK4CdhX74nrOSNIFtH,Pehla Nasha,Pehla Nasha,49,0.458,0.34,5,-14.309,1,0.0333,0.774,2.01E-05,0.0799,0.516,151.979,291400,4,mem_3
254,4FlhygjvXG7hcCerCXEdqI,"Khuda Hafiz Anjaani Anjaana (From ""Yuva"")","Khuda Hafiz Anjaani Anjaana (From ""Yuva"")",27,0.613,0.598,2,-8.786,0,0.0443,0.0402,0.00972,0.111,0.27,120.021,303547,4,mem_3
255,6R8Ai2lNsusm7K7LSvNEHS,Disco Deewane,Disco Deewane,43,0.731,0.474,1,-9.579,1,0.0286,0.166,0.00599,0.0724,0.961,113.888,376040,4,mem_3
256,1vrd6UOGamcKNGnSHJQlSt,Love Story,Love Story,69,0.618,0.741,2,-3.95,1,0.031,0.17,0,0.0822,0.296,118.984,235267,4,mem_3
257,5J9PZD8kTuzfsBbbUh1oHu,Kab Se Kab Tak,Kab Se Kab Tak,53,0.772,0.588,9,-10.315,0,0.226,0.565,0.000908,0.106,0.262,82.969,213242,4,mem_3
258,5uaIbU3oHHcSOK6WFNK5nj,Apna Time Aayega,Apna Time Aayega,64,0.766,0.618,11,-8.552,0,0.124,0.0187,0.000115,0.181,0.513,95.054,140463,4,mem_3
259,6FB3v4YcR57y4tXFcdxI1E,I Knew You Were Trouble.,I Knew You Were Trouble.,77,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25E-06,0.0335,0.679,77.019,219720,4,mem_3
260,6TapyDFlRUlZ4cmIaqJx4k,Slow It Down,Slow It Down,60,0.733,0.754,0,-3.392,0,0.0593,0.264,0,0.131,0.849,115.024,190053,4,mem_3
261,04ZTP5KsCypmtCmQg5tH9R,I'm a Mess,I'm A Mess,82,0.63,0.694,11,-6.257,0,0.0253,0.00281,0,0.0719,0.216,97.005,195519,4,mem_3
262,0VxgNsSywsjapKGXvzj8RH,"Ilahi (From ""Yeh Jawaani Hai Deewani"")","Ilahi (From ""Yeh Jawaani Hai Deewani"")",39,0.594,0.967,9,-5.767,1,0.0857,0.166,2.54E-05,0.105,0.452,132.009,228982,4,mem_3
263,4AfLtSXcvG8AkfQjDR0gJ1,Zara Sa Jhoom Loon Main,Zara Sa Jhoom Loon Main,45,0.606,0.553,0,-12.537,0,0.0764,0.682,6.93E-05,0.191,0.868,130.657,353693,4,mem_3
264,6pQadiopoIsS4x78tjSkJt,LA Girls,La Girls,62,0.869,0.642,8,-5.03,0,0.0367,0.359,1.42E-06,0.0694,0.917,99.992,197107,4,mem_3
265,5IvBhmCrAHyNRIqBQ0n00Q,I Am A Disco Dancer,I Am A Disco Dancer,28,0.562,0.711,5,-11.018,0,0.176,0.468,0,0.882,0.602,131.209,467383,4,mem_3
266,6T8vyAyrbKSLjS6cOpjIeB,Ibn - E - Batuta,Ibn - E - Batuta,25,0.744,0.751,2,-4.463,1,0.0403,0.094,8.23E-05,0.398,0.445,88.979,217322,4,mem_3
267,2hrUO4drrO63i7FYbCLBl2,Rockabye (feat. Sean Paul & Anne-Marie),Rockabye (Feat. Sean Paul & Anne-Marie),69,0.717,0.73,9,-4.729,0,0.0568,0.383,0,0.398,0.792,102.002,251173,4,mem_3
268,39TJkE0AEkfWii8VB3JqSV,Tu Meri,Tu Meri,59,0.679,0.688,8,-5.522,1,0.0293,0.0773,0,0.704,0.424,127.951,257089,4,mem_3
269,52N5IdzASBPbgu7imkeDAU,Rappan Rappi Rap,Rappan Rappi Rap,32,0.933,0.768,7,-5.108,1,0.109,0.0789,2.43E-05,0.0653,0.843,116.019,234890,4,mem_3
270,788Lp6lHrCrxJAZvS2l9YZ,Dum Dum,Dum Dum,38,0.748,0.812,0,-7.938,1,0.0471,0.0634,0.00146,0.114,0.906,99.994,310988,4,mem_3
271,0FE9t6xYkqWXU2ahLh6D8X,Shape of You,Shape Of You,77,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233713,4,mem_3
272,3jtKSUiVDowKNBqVQbWaig,Iktara,Iktara,52,0.616,0.525,7,-7.065,1,0.0258,0.401,0.000484,0.309,0.427,79.976,253773,4,mem_3
273,3vqJY3pVELLIxqXXyI08yr,Roobaroo,Roobaroo,57,0.675,0.582,9,-8.891,1,0.0277,0.661,5.56E-06,0.0854,0.538,120.991,282973,4,mem_3
274,6qNALlmZa1ESnCxJmXE1K9,The Way I Am,The Way I Am,72,0.755,0.769,10,-5.658,0,0.186,0.314,2.38E-06,0.0628,0.642,114.966,186080,4,mem_3
275,1NVdxp5WRsH2et5a3OVSUk,"Awaara (From ""7 Khoon Maaf"")","Awaara (From ""7 Khoon Maaf"")",5,0.281,0.618,0,-7.006,1,0.0381,0.573,0.0658,0.353,0.391,68.622,332013,3,mem_3
276,1Slwb6dOYkBlWal1PGtnNg,Thinking out Loud,Thinking Out Loud,66,0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,281560,4,mem_3
277,4lKuVRhrSO9le6tRbgrpKC,Aadha Ishq,Aadha Ishq,38,0.546,0.505,0,-9.909,1,0.0873,0.314,2.93E-05,0.0971,0.522,82.917,283716,4,mem_3
